year,section,row_no,account,account_key,entity,scope,value_yuan,value_wan
2021,资产负债表,80,使用权资产净值,使用权资产净值,湘衡高速,公司,0.0,0.0
2021,资产负债表,80,使用权资产净值,使用权资产净值,集团审定口径,集团,10307306.95,1030.730695
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,母公司,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,现代环投,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,大有期货,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,现代财富,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,现代资产,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,怀芷公司,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,溆怀公司,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,现代房产,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,安迅小贷,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,现代担保,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,巴陵农商行,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,长韶娄公司,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,湘衡高速,公司,0.0,0.0
2021,资产负债表,81,减：使用权资产减值准备,减：使用权资产减值准备,集团审定口径,集团,0.0,0.0
2021,资产负债表,82,使用权资产净额,使用权资产净额,母公司,公司,0.0,0.0
2021,资产负债表,82,使用权资产净额,使用权资产净额,现代环投,公司,3454752.66,345.47526600000003
2021,资产负债表,82,使用权资产净额,使用权资产净额,大有期货,公司,4817956.55,481.79565499999995
2021,资产负债表,82,使用权资产净额,使用权资产净额,现代财富,公司,3723313.9,372.33139
2021,资产负债表,82,使用权资产净额,使用权资产净额,现代资产,公司,17999082.8,1799.90828
2021,资产负债表,82,使用权资产净额,使用权资产净额,怀芷公司,公司,0.0,0.0
2021,资产负债表,82,使用权资产净额,使用权资产净额,溆怀公司,公司,0.0,0.0
2021,资产负债表,82,使用权资产净额,使用权资产净额,现代房产,公司,0.0,0.0
2021,资产负债表,82,使用权资产净额,使用权资产净额,安迅小贷,公司,0.0,0.0
2021,资产负债表,82,使用权资产净额,使用权资产净额,现代担保,公司,0.0,0.0
2021,资产负债表,82,使用权资产净额,使用权资产净额,巴陵农商行,公司,1766036.5,176.60365
2021,资产负债表,82,使用权资产净额,使用权资产净额,长韶娄公司,公司,0.0,0.0
2021,资产负债表,82,使用权资产净额,使用权资产净额,湘衡高速,公司,0.0,0.0
2021,资产负债表,82,使用权资产净额,使用权资产净额,集团审定口径,集团,10307306.95,1030.730695
2021,资产负债表,83,无形资产,无形资产,母公司,公司,13637998709.31,1363799.870931
2021,资产负债表,83,无形资产,无形资产,现代环投,公司,563267966.08,56326.796608000004
2021,资产负债表,83,无形资产,无形资产,大有期货,公司,8465576.19,846.5576189999999
2021,资产负债表,83,无形资产,无形资产,现代财富,公司,2816420.56,281.642056
2021,资产负债表,83,无形资产,无形资产,现代资产,公司,0.0,0.0
2021,资产负债表,83,无形资产,无形资产,怀芷公司,公司,3394063277.71,339406.327771
2021,资产负债表,83,无形资产,无形资产,溆怀公司,公司,0.0,0.0
2021,资产负债表,83,无形资产,无形资产,现代房产,公司,0.0,0.0
2021,资产负债表,83,无形资产,无形资产,安迅小贷,公司,0.0,0.0
2021,资产负债表,83,无形资产,无形资产,现代担保,公司,0.0,0.0
2021,资产负债表,83,无形资产,无形资产,巴陵农商行,公司,21883886.0,2188.3886
2021,资产负债表,83,无形资产,无形资产,长韶娄公司,公司,11102738739.23,1110273.873923
2021,资产负债表,83,无形资产,无形资产,湘衡高速,公司,10006629691.43,1000662.9691430001
2021,资产负债表,83,无形资产,无形资产,集团审定口径,集团,39191275236.51,3919127.523651
2021,资产负债表,84,减：累计摊销,减：累计摊销,母公司,公司,5044715836.21,504471.583621
2021,资产负债表,84,减：累计摊销,减：累计摊销,现代环投,公司,110785419.54,11078.541954
2021,资产负债表,84,减：累计摊销,减：累计摊销,大有期货,公司,7227676.81,722.7676809999999
2021,资产负债表,84,减：累计摊销,减：累计摊销,现代财富,公司,368386.92,36.838692
2021,资产负债表,84,减：累计摊销,减：累计摊销,现代资产,公司,0.0,0.0
2021,资产负债表,84,减：累计摊销,减：累计摊销,怀芷公司,公司,0.0,0.0
2021,资产负债表,84,减：累计摊销,减：累计摊销,溆怀公司,公司,0.0,0.0
2021,资产负债表,84,减：累计摊销,减：累计摊销,现代房产,公司,0.0,0.0
2021,资产负债表,84,减：累计摊销,减：累计摊销,安迅小贷,公司,0.0,0.0
2021,资产负债表,84,减：累计摊销,减：累计摊销,现代担保,公司,0.0,0.0
2021,资产负债表,84,减：累计摊销,减：累计摊销,巴陵农商行,公司,5420013.6,542.00136
2021,资产负债表,84,减：累计摊销,减：累计摊销,长韶娄公司,公司,824848818.08,82484.881808
2021,资产负债表,84,减：累计摊销,减：累计摊销,湘衡高速,公司,0.0,0.0
2021,资产负债表,84,减：累计摊销,减：累计摊销,集团审定口径,集团,5997931389.87,599793.138987
2021,资产负债表,85,无形资产净值,无形资产净值,母公司,公司,8593282873.1,859328.28731
2021,资产负债表,85,无形资产净值,无形资产净值,现代环投,公司,452482546.54,45248.254654000004
2021,资产负债表,85,无形资产净值,无形资产净值,大有期货,公司,1237899.38,123.78993799999999
2021,资产负债表,85,无形资产净值,无形资产净值,现代财富,公司,2448033.64,244.80336400000002
2021,资产负债表,85,无形资产净值,无形资产净值,现代资产,公司,0.0,0.0
2021,资产负债表,85,无形资产净值,无形资产净值,怀芷公司,公司,3394063277.71,339406.327771
2021,资产负债表,85,无形资产净值,无形资产净值,溆怀公司,公司,0.0,0.0
2021,资产负债表,85,无形资产净值,无形资产净值,现代房产,公司,0.0,0.0
2021,资产负债表,85,无形资产净值,无形资产净值,安迅小贷,公司,0.0,0.0
2021,资产负债表,85,无形资产净值,无形资产净值,现代担保,公司,0.0,0.0
2021,资产负债表,85,无形资产净值,无形资产净值,巴陵农商行,公司,16463872.4,1646.38724
2021,资产负债表,85,无形资产净值,无形资产净值,长韶娄公司,公司,10277889921.15,1027788.9921149999
2021,资产负债表,85,无形资产净值,无形资产净值,湘衡高速,公司,10006629691.43,1000662.9691430001
2021,资产负债表,85,无形资产净值,无形资产净值,集团审定口径,集团,33193343846.64,3319334.384664
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,母公司,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,现代环投,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,大有期货,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,现代财富,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,现代资产,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,怀芷公司,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,溆怀公司,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,现代房产,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,安迅小贷,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,现代担保,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,巴陵农商行,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,长韶娄公司,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,湘衡高速,公司,0.0,0.0
2021,资产负债表,86,减：无形资产减值准备,减：无形资产减值准备,集团审定口径,集团,0.0,0.0
2021,资产负债表,87,无形资产净额,无形资产净额,母公司,公司,8593282873.1,859328.28731
2021,资产负债表,87,无形资产净额,无形资产净额,现代环投,公司,452482546.54,45248.254654000004
2021,资产负债表,87,无形资产净额,无形资产净额,大有期货,公司,1237899.38,123.78993799999999
2021,资产负债表,87,无形资产净额,无形资产净额,现代财富,公司,2448033.64,244.80336400000002
2021,资产负债表,87,无形资产净额,无形资产净额,现代资产,公司,0.0,0.0
2021,资产负债表,87,无形资产净额,无形资产净额,怀芷公司,公司,3394063277.71,339406.327771
2021,资产负债表,87,无形资产净额,无形资产净额,溆怀公司,公司,0.0,0.0
2021,资产负债表,87,无形资产净额,无形资产净额,现代房产,公司,0.0,0.0
2021,资产负债表,87,无形资产净额,无形资产净额,安迅小贷,公司,0.0,0.0
2021,资产负债表,87,无形资产净额,无形资产净额,现代担保,公司,0.0,0.0
2021,资产负债表,87,无形资产净额,无形资产净额,巴陵农商行,公司,16463872.4,1646.38724
2021,资产负债表,87,无形资产净额,无形资产净额,长韶娄公司,公司,10277889921.15,1027788.9921149999
2021,资产负债表,87,无形资产净额,无形资产净额,湘衡高速,公司,10006629691.43,1000662.9691430001
2021,资产负债表,87,无形资产净额,无形资产净额,集团审定口径,集团,33193343846.64,3319334.384664
2021,资产负债表,88,开发支出,开发支出,母公司,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,现代环投,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,大有期货,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,现代财富,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,现代资产,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,怀芷公司,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,溆怀公司,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,现代房产,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,安迅小贷,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,现代担保,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,巴陵农商行,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,长韶娄公司,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,湘衡高速,公司,0.0,0.0
2021,资产负债表,88,开发支出,开发支出,集团审定口径,集团,0.0,0.0
2021,资产负债表,89,商誉,商誉,母公司,公司,0.0,0.0
2021,资产负债表,89,商誉,商誉,现代环投,公司,6852325.22,685.232522
2021,资产负债表,89,商誉,商誉,大有期货,公司,0.0,0.0
2021,资产负债表,89,商誉,商誉,现代财富,公司,483919.82,48.391982
2021,资产负债表,89,商誉,商誉,现代资产,公司,285093.73,28.509372999999997
2021,资产负债表,89,商誉,商誉,怀芷公司,公司,0.0,0.0
2021,资产负债表,89,商誉,商誉,溆怀公司,公司,0.0,0.0
2021,资产负债表,89,商誉,商誉,现代房产,公司,0.0,0.0
2021,资产负债表,89,商誉,商誉,安迅小贷,公司,0.0,0.0
2021,资产负债表,89,商誉,商誉,现代担保,公司,0.0,0.0
2021,资产负债表,89,商誉,商誉,巴陵农商行,公司,0.0,0.0
2021,资产负债表,89,商誉,商誉,长韶娄公司,公司,0.0,0.0
2021,资产负债表,89,商誉,商誉,湘衡高速,公司,0.0,0.0
2021,资产负债表,89,商誉,商誉,集团审定口径,集团,347066145.32,34706.614532
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,母公司,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,现代环投,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,大有期货,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,现代财富,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,现代资产,公司,285093.73,28.509372999999997
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,怀芷公司,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,溆怀公司,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,现代房产,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,安迅小贷,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,现代担保,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,巴陵农商行,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,长韶娄公司,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,湘衡高速,公司,0.0,0.0
2021,资产负债表,90,减：商誉减值准备,减：商誉减值准备,集团审定口径,集团,285093.73,28.509372999999997
2021,资产负债表,91,商誉净额,商誉净额,母公司,公司,0.0,0.0
2021,资产负债表,91,商誉净额,商誉净额,现代环投,公司,6852325.22,685.232522
2021,资产负债表,91,商誉净额,商誉净额,大有期货,公司,0.0,0.0
2021,资产负债表,91,商誉净额,商誉净额,现代财富,公司,483919.82,48.391982
2021,资产负债表,91,商誉净额,商誉净额,现代资产,公司,0.0,0.0
2021,资产负债表,91,商誉净额,商誉净额,怀芷公司,公司,0.0,0.0
2021,资产负债表,91,商誉净额,商誉净额,溆怀公司,公司,0.0,0.0
2021,资产负债表,91,商誉净额,商誉净额,现代房产,公司,0.0,0.0
2021,资产负债表,91,商誉净额,商誉净额,安迅小贷,公司,0.0,0.0
2021,资产负债表,91,商誉净额,商誉净额,现代担保,公司,0.0,0.0
2021,资产负债表,91,商誉净额,商誉净额,巴陵农商行,公司,0.0,0.0
2021,资产负债表,91,商誉净额,商誉净额,长韶娄公司,公司,0.0,0.0
2021,资产负债表,91,商誉净额,商誉净额,湘衡高速,公司,0.0,0.0
2021,资产负债表,91,商誉净额,商誉净额,集团审定口径,集团,346781051.59,34678.105159
2021,资产负债表,92,长期待摊费用,长期待摊费用,母公司,公司,107059976.63,10705.997663
2021,资产负债表,92,长期待摊费用,长期待摊费用,现代环投,公司,5189974.21,518.997421
2021,资产负债表,92,长期待摊费用,长期待摊费用,大有期货,公司,2167035.14,216.703514
2021,资产负债表,92,长期待摊费用,长期待摊费用,现代财富,公司,939475.79,93.947579
2021,资产负债表,92,长期待摊费用,长期待摊费用,现代资产,公司,38916803.07,3891.680307
2021,资产负债表,92,长期待摊费用,长期待摊费用,怀芷公司,公司,5353738.04,535.373804
2021,资产负债表,92,长期待摊费用,长期待摊费用,溆怀公司,公司,0.0,0.0
2021,资产负债表,92,长期待摊费用,长期待摊费用,现代房产,公司,0.0,0.0
2021,资产负债表,92,长期待摊费用,长期待摊费用,安迅小贷,公司,266630.56,26.663056
2021,资产负债表,92,长期待摊费用,长期待摊费用,现代担保,公司,18034.46,1.8034459999999999
2021,资产负债表,92,长期待摊费用,长期待摊费用,巴陵农商行,公司,9127889.41,912.788941
2021,资产负债表,92,长期待摊费用,长期待摊费用,长韶娄公司,公司,32826252.36,3282.625236
2021,资产负债表,92,长期待摊费用,长期待摊费用,湘衡高速,公司,35221153.64,3522.115364
2021,资产负债表,92,长期待摊费用,长期待摊费用,集团审定口径,集团,236920974.04,23692.097404
2021,资产负债表,93,递延所得税资产,递延所得税资产,母公司,公司,2844309.07,284.430907
2021,资产负债表,93,递延所得税资产,递延所得税资产,现代环投,公司,7763775.45,776.377545
2021,资产负债表,93,递延所得税资产,递延所得税资产,大有期货,公司,19932864.23,1993.286423
2021,资产负债表,93,递延所得税资产,递延所得税资产,现代财富,公司,3884678.57,388.467857
2021,资产负债表,93,递延所得税资产,递延所得税资产,现代资产,公司,8381.66,0.838166
2021,资产负债表,93,递延所得税资产,递延所得税资产,怀芷公司,公司,0.0,0.0
2021,资产负债表,93,递延所得税资产,递延所得税资产,溆怀公司,公司,0.0,0.0
2021,资产负债表,93,递延所得税资产,递延所得税资产,现代房产,公司,0.0,0.0
2021,资产负债表,93,递延所得税资产,递延所得税资产,安迅小贷,公司,513650.91,51.365091
2021,资产负债表,93,递延所得税资产,递延所得税资产,现代担保,公司,12187066.35,1218.706635
2021,资产负债表,93,递延所得税资产,递延所得税资产,巴陵农商行,公司,43568847.33,4356.884733
2021,资产负债表,93,递延所得税资产,递延所得税资产,长韶娄公司,公司,55593979.47,5559.3979469999995
2021,资产负债表,93,递延所得税资产,递延所得税资产,湘衡高速,公司,13873.84,1.387384
2021,资产负债表,93,递延所得税资产,递延所得税资产,集团审定口径,集团,148393866.95,14839.386695
2021,资产负债表,94,其他非流动资产,其他非流动资产,母公司,公司,0.0,0.0
2021,资产负债表,94,其他非流动资产,其他非流动资产,现代环投,公司,79539016.47,7953.901647
2021,资产负债表,94,其他非流动资产,其他非流动资产,大有期货,公司,1400000.0,140.0
2021,资产负债表,94,其他非流动资产,其他非流动资产,现代财富,公司,0.0,0.0
2021,资产负债表,94,其他非流动资产,其他非流动资产,现代资产,公司,0.0,0.0
2021,资产负债表,94,其他非流动资产,其他非流动资产,怀芷公司,公司,0.0,0.0
2021,资产负债表,94,其他非流动资产,其他非流动资产,溆怀公司,公司,0.0,0.0
2021,资产负债表,94,其他非流动资产,其他非流动资产,现代房产,公司,0.0,0.0
2021,资产负债表,94,其他非流动资产,其他非流动资产,安迅小贷,公司,0.0,0.0
2021,资产负债表,94,其他非流动资产,其他非流动资产,现代担保,公司,0.0,0.0
2021,资产负债表,94,其他非流动资产,其他非流动资产,巴陵农商行,公司,61317984.05,6131.798405
2021,资产负债表,94,其他非流动资产,其他非流动资产,长韶娄公司,公司,0.0,0.0
2021,资产负债表,94,其他非流动资产,其他非流动资产,湘衡高速,公司,0.0,0.0
2021,资产负债表,94,其他非流动资产,其他非流动资产,集团审定口径,集团,155269539.27,15526.953927
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,母公司,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,现代环投,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,大有期货,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,现代财富,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,现代资产,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,怀芷公司,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,溆怀公司,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,现代房产,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,安迅小贷,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,现代担保,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,巴陵农商行,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,长韶娄公司,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,湘衡高速,公司,0.0,0.0
2021,资产负债表,95,其中：特准储备物资,其中：特准储备物资,集团审定口径,集团,0.0,0.0
2021,资产负债表,96,非流动资产合计,非流动资产合计,母公司,公司,21629209990.68,2162920.999068
2021,资产负债表,96,非流动资产合计,非流动资产合计,现代环投,公司,1872697148.74,187269.714874
2021,资产负债表,96,非流动资产合计,非流动资产合计,大有期货,公司,48661224.24,4866.122424
2021,资产负债表,96,非流动资产合计,非流动资产合计,现代财富,公司,227457311.3,22745.73113
2021,资产负债表,96,非流动资产合计,非流动资产合计,现代资产,公司,99114295.01,9911.429501
2021,资产负债表,96,非流动资产合计,非流动资产合计,怀芷公司,公司,3401903757.22,340190.37572199997
2021,资产负债表,96,非流动资产合计,非流动资产合计,溆怀公司,公司,4934.8,0.49348000000000003
2021,资产负债表,96,非流动资产合计,非流动资产合计,现代房产,公司,5549.68,0.554968
2021,资产负债表,96,非流动资产合计,非流动资产合计,安迅小贷,公司,835885.1,83.58851
2021,资产负债表,96,非流动资产合计,非流动资产合计,现代担保,公司,60658627.81,6065.862781
2021,资产负债表,96,非流动资产合计,非流动资产合计,巴陵农商行,公司,8929647186.03,892964.718603
2021,资产负债表,96,非流动资产合计,非流动资产合计,长韶娄公司,公司,10367924292.85,1036792.4292850001
2021,资产负债表,96,非流动资产合计,非流动资产合计,湘衡高速,公司,10042637125.46,1004263.7125459999
2021,资产负债表,96,非流动资产合计,非流动资产合计,集团审定口径,集团,48132752686.2,4813275.268619999
2021,资产负债表,98,资  产  总  计,资产总计,母公司,公司,27886846649.4,2788684.66494
2021,资产负债表,98,资  产  总  计,资产总计,现代环投,公司,2607134461.05,260713.446105
2021,资产负债表,98,资  产  总  计,资产总计,大有期货,公司,3889709412.15,388970.941215
2021,资产负债表,98,资  产  总  计,资产总计,现代财富,公司,2267208753.07,226720.875307
2021,资产负债表,98,资  产  总  计,资产总计,现代资产,公司,130775082.85,13077.508285
2021,资产负债表,98,资  产  总  计,资产总计,怀芷公司,公司,3431062170.59,343106.217059
2021,资产负债表,98,资  产  总  计,资产总计,溆怀公司,公司,1275253957.51,127525.395751
2021,资产负债表,98,资  产  总  计,资产总计,现代房产,公司,22117272.14,2211.727214
2021,资产负债表,98,资  产  总  计,资产总计,安迅小贷,公司,133255519.76,13325.551976
2021,资产负债表,98,资  产  总  计,资产总计,现代担保,公司,351900737.87,35190.073787
2021,资产负债表,98,资  产  总  计,资产总计,巴陵农商行,公司,10149656529.41,1014965.652941
2021,资产负债表,98,资  产  总  计,资产总计,长韶娄公司,公司,10430387262.58,1043038.726258
2021,资产负债表,98,资  产  总  计,资产总计,湘衡高速,公司,10119771900.51,1011977.190051
2021,资产负债表,98,资  产  总  计,资产总计,集团审定口径,集团,57029391811.71,5702939.181171
2021,资产负债表,104,短期借款,短期借款,母公司,公司,2500000000.0,250000.0
2021,资产负债表,104,短期借款,短期借款,现代环投,公司,401000000.0,40100.0
2021,资产负债表,104,短期借款,短期借款,大有期货,公司,0.0,0.0
2021,资产负债表,104,短期借款,短期借款,现代财富,公司,183504200.0,18350.42
2021,资产负债表,104,短期借款,短期借款,现代资产,公司,0.0,0.0
2021,资产负债表,104,短期借款,短期借款,怀芷公司,公司,0.0,0.0
2021,资产负债表,104,短期借款,短期借款,溆怀公司,公司,0.0,0.0
2021,资产负债表,104,短期借款,短期借款,现代房产,公司,0.0,0.0
2021,资产负债表,104,短期借款,短期借款,安迅小贷,公司,0.0,0.0
2021,资产负债表,104,短期借款,短期借款,现代担保,公司,0.0,0.0
2021,资产负债表,104,短期借款,短期借款,巴陵农商行,公司,0.0,0.0
2021,资产负债表,104,短期借款,短期借款,长韶娄公司,公司,0.0,0.0
2021,资产负债表,104,短期借款,短期借款,湘衡高速,公司,0.0,0.0
2021,资产负债表,104,短期借款,短期借款,集团审定口径,集团,3084504200.0,308450.42
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,母公司,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,现代环投,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,大有期货,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,现代财富,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,现代资产,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,怀芷公司,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,溆怀公司,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,现代房产,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,安迅小贷,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,现代担保,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,巴陵农商行,公司,218521300.0,21852.13
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,长韶娄公司,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,湘衡高速,公司,0.0,0.0
2021,资产负债表,105,△向中央银行借款,△向中央银行借款,集团审定口径,集团,218521300.0,21852.13
2021,资产负债表,106,△拆入资金,△拆入资金,母公司,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,现代环投,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,大有期货,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,现代财富,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,现代资产,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,怀芷公司,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,溆怀公司,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,现代房产,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,安迅小贷,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,现代担保,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,巴陵农商行,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,长韶娄公司,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,湘衡高速,公司,0.0,0.0
2021,资产负债表,106,△拆入资金,△拆入资金,集团审定口径,集团,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,母公司,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,现代环投,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,大有期货,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,现代财富,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,现代资产,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,怀芷公司,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,溆怀公司,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,现代房产,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,安迅小贷,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,现代担保,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,巴陵农商行,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,长韶娄公司,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,湘衡高速,公司,0.0,0.0
2021,资产负债表,107,☆交易性金融负债,☆交易性金融负债,集团审定口径,集团,0.0,0.0
2021,资产负债表,108,衍生金融负债,衍生金融负债,母公司,公司,0.0,0.0
2021,资产负债表,108,衍生金融负债,衍生金融负债,现代环投,公司,0.0,0.0
2021,资产负债表,108,衍生金融负债,衍生金融负债,大有期货,公司,0.0,0.0
2021,资产负债表,108,衍生金融负债,衍生金融负债,现代财富,公司,5055578.98,505.557898
2021,资产负债表,108,衍生金融负债,衍生金融负债,现代资产,公司,0.0,0.0
2021,资产负债表,108,衍生金融负债,衍生金融负债,怀芷公司,公司,0.0,0.0
2021,资产负债表,108,衍生金融负债,衍生金融负债,溆怀公司,公司,0.0,0.0
2021,资产负债表,108,衍生金融负债,衍生金融负债,现代房产,公司,0.0,0.0
2021,资产负债表,108,衍生金融负债,衍生金融负债,安迅小贷,公司,0.0,0.0
2021,资产负债表,108,衍生金融负债,衍生金融负债,现代担保,公司,0.0,0.0
2021,资产负债表,108,衍生金融负债,衍生金融负债,巴陵农商行,公司,0.0,0.0
2021,资产负债表,108,衍生金融负债,衍生金融负债,长韶娄公司,公司,0.0,0.0
